# 20260131
# M2
# Calibrating in series before M15
# Channel 17 only

Timestamp,Log
15:03:10.233716,R
15:03:10.249522,Z
15:03:10.249897,*
15:03:10.250065,X
15:03:10.425658,R
15:03:10.427064,*
15:03:10.649322,R
15:03:10.649575,*
15:03:11.305577,R
15:03:11.306036,*
15:03:11.513401,R
15:03:11.529320,*
15:03:11.737115,R
15:03:11.737317,*
15:03:12.409198,R
15:03:12.409589,*
15:03:12.617259,R
15:03:12.617821,*
15:03:12.840900,R
15:03:12.840999,*
15:03:13.064877,R
15:03:13.064971,*
15:03:13.289252,R
15:03:13.289670,*
15:03:13.497215,R
15:03:13.497627,*
15:03:13.721158,R
15:03:13.721746,*
15:03:13.944714,R
15:03:13.944802,*
15:03:14.168761,R
15:03:14.168964,*
15:03:14.376981,R
15:03:14.377577,*
15:03:14.600973,R
15:03:14.601463,*
15:03:14.824664,R
15:03:14.824783,*
15:03:15.032729,R
15:03:15.032813,*
15:03:15.256592,R
15:03:15.263477,*
15:03:15.480841,R
15:03:15.481208,*
15:03:16.367379,R
15:03:16.367934,*
15:03:16.368011,R
15:03:16.368083,*
15:03:16.584393,R
15:03:16.584599,*
15:03:16.792325,R
15:03:16.808306,*
15:03:17.016299,R
15:03:17.016392,*
15:03:17.240853,R
15:03:17.241075,*
15:03:17.464312,R
15:03:17.464601,*
15:03:17.896207,R
15:03:17.896321,*
15:03:18.120082,R
15:03:18.120203,*
15:03:18.552128,R
15:03:18.552323,*
15:03:18.782045,R
15:03:18.782516,*
15:03:19.223899,R
15:03:19.224003,*
15:03:19.432451,R
15:03:19.433063,*
15:03:19.656185,R
15:03:19.656698,*
15:03:20.103754,R
15:03:20.103856,*
15:03:20.311702,R
15:03:20.311820,*
15:03:20.760031,R
15:03:20.760634,*
15:03:20.967741,R
15:03:20.983729,*
15:03:21.191689,R
15:03:21.191794,*
15:03:21.415976,R
15:03:21.416528,*
15:03:21.640500,R
15:03:21.640936,*
15:03:22.071584,R
15:03:22.071683,*
15:03:22.295448,R
15:03:22.295629,*
15:03:22.519736,R
15:03:22.520666,*
15:03:22.746417,R
15:03:22.746922,*
15:03:22.951516,R
15:03:22.951732,*
15:03:23.175287,R
15:03:23.175410,*
15:03:23.399240,R
15:03:23.399425,*
15:03:23.607581,R
15:03:23.623268,*
15:03:23.831351,R
15:03:23.831531,*
15:03:24.055072,R
15:03:24.055157,*
15:03:24.279658,R
15:03:24.279878,*
15:03:24.503007,R
15:03:24.503201,*
15:03:24.711520,R
15:03:24.712044,*
15:03:24.935001,R
