# 20260131
# M15
# Calibrating in series after M2
# Channel 17 only

Timestamp,Log
15:04:29.199712,S
15:04:29.631985,U
15:04:29.648048,S
15:04:31.183648,U
15:04:31.183648,S
15:04:31.583460,DAO sent
15:04:31.663021,U
15:04:31.663021,K
15:04:31.679163,E
15:04:31.835936,U
15:04:31.854901,S
15:04:31.884256,U
15:04:31.884256,K
15:04:31.902938,E
15:04:32.049841,U
15:04:32.065187,S
15:04:32.102986,U
15:04:32.102986,K
15:04:32.102986,E
15:04:32.281727,U
15:04:32.281727,S
15:04:32.312329,U
15:04:32.332068,K
15:04:32.334089,E
15:04:32.540804,U
15:04:32.557451,K
15:04:32.557451,E
15:04:32.705733,U
15:04:32.722074,S
15:04:32.758056,U
15:04:32.758056,K
15:04:32.770127,E
15:04:32.935627,U
15:04:32.956068,S
15:04:32.980477,U
15:04:32.980477,K
15:04:33.004437,E
15:04:33.198514,U
15:04:33.198514,K
15:04:33.198514,E
15:04:33.385133,U
15:04:33.385133,S
15:04:33.406442,U
15:04:33.425725,K
15:04:33.425725,E
15:04:33.636544,U
15:04:33.651487,K
15:04:33.651487,E
15:04:33.817260,U
15:04:33.833782,S
15:04:33.865878,U
15:04:33.865878,K
15:04:33.883202,E
15:04:34.077825,U
15:04:34.077825,K
15:04:34.100346,E
15:04:34.261121,U
15:04:34.274777,S
15:04:34.309166,U
15:04:34.309166,K
15:04:34.309166,E
15:04:34.522777,U
15:04:34.537909,K
15:04:34.537909,E
15:04:34.747256,U
15:04:34.763256,K
15:04:34.763256,E
15:04:34.910213,U
15:04:34.928196,S
15:04:34.958945,U
15:04:34.974716,K
15:04:34.974716,E
15:04:35.187210,U
15:04:35.187210,K
15:04:35.203029,E
15:04:35.224660,s
15:04:35.417012,U
15:04:35.417012,K
15:04:35.417012,E
15:04:35.548400,DAO sent
15:04:35.611631,U
15:04:35.633446,K
15:04:35.633446,E
15:04:35.816505,U
15:04:35.816505,S
15:04:35.841149,U
15:04:35.864192,K
15:04:35.864192,E
15:04:36.069931,U
15:04:36.069931,K
15:04:36.086900,E
15:04:36.295888,U
15:04:36.295888,K
15:04:36.311604,E
15:04:36.466410,U
15:04:36.477259,S
15:04:36.514492,U
15:04:36.514492,K
15:04:36.514492,E
15:04:36.695217,U
15:04:36.698817,S
15:04:36.725866,U
15:04:36.737422,K
15:04:36.737422,E
15:04:36.945972,U
15:04:36.951559,K
15:04:36.951559,E
15:04:37.133853,U
15:04:37.133853,S
15:04:37.165975,U
15:04:37.165975,K
15:04:37.182008,E
15:04:37.344247,U
15:04:37.363915,S
15:04:37.397918,U
15:04:37.397918,K
15:04:37.413277,E
15:04:37.608877,U
15:04:37.608877,K
15:04:37.608877,E
15:04:37.827336,U
15:04:37.833346,K
15:04:37.833346,E
15:04:38.052172,U
15:04:38.068223,K
15:04:38.068223,E
15:04:38.238913,U
15:04:38.238913,S
15:04:38.276545,U
15:04:38.276545,K
15:04:38.292623,E
15:04:38.439491,U
15:04:38.468288,S
15:04:38.490285,U
15:04:38.490285,K
15:04:38.506138,E
15:04:38.556468,D
15:04:38.655323,Y
15:04:38.878280,*
15:04:38.912505,U
15:04:38.912505,K
15:04:38.931056,A
15:04:38.943243,Incrementing RX tuning code to 24.26.18.
15:04:38.943243,d
15:04:39.045671,R
15:04:39.076105,R
15:04:39.100360,*
15:04:39.108008,U
15:04:39.123843,K
15:04:39.139955,A
15:04:39.155932,Decrementing RX tuning code to 24.26.17.
15:04:39.312742,U
15:04:39.312742,S
15:04:39.486672,R
15:04:39.503324,Z
15:04:39.503324,*
15:04:39.503324,X
15:04:39.503324,a
15:04:39.538526,R
15:04:39.538526,*
15:04:39.743834,U
15:04:39.756805,S
15:04:39.963124,U
15:04:39.985733,S
15:04:40.616571,DAO sent
15:04:40.616571,U
15:04:40.632467,S
15:04:40.648474,U
15:04:40.648474,K
15:04:40.664693,E
15:04:40.847708,U
15:04:40.863180,S
15:04:40.875488,U
15:04:40.875488,K
15:04:40.875488,E
15:04:41.069523,U
15:04:41.086155,S
15:04:41.086155,U
15:04:41.103264,K
15:04:41.103264,E
15:04:41.297032,U
15:04:41.312328,K
15:04:41.312328,E
15:04:41.504057,U
15:04:41.504057,S
15:04:41.533715,U
15:04:41.534714,K
15:04:41.549979,E
15:04:41.721384,U
15:04:41.736546,S
15:04:41.752761,U
15:04:41.752761,K
15:04:41.772924,E
15:04:41.944808,U
15:04:41.961183,S
15:04:41.981074,U
15:04:41.981074,K
15:04:41.981074,E
15:04:42.189600,U
15:04:42.195497,K
15:04:42.195497,E
15:04:42.406674,U
15:04:42.420699,K
15:04:42.420699,E
15:04:42.632137,U
15:04:42.632137,K
15:04:42.648144,E
15:04:42.856122,U
15:04:42.856122,K
15:04:42.866615,E
15:04:43.048912,U
15:04:43.065085,S
15:04:43.081155,U
15:04:43.081155,K
15:04:43.081155,E
15:04:43.262491,U
15:04:43.282290,S
15:04:43.282290,U
15:04:43.300784,K
15:04:43.300784,E
15:04:43.507031,U
15:04:43.529277,K
15:04:43.529277,E
15:04:43.714286,U
15:04:43.714286,S
15:04:43.733314,U
15:04:43.733314,K
15:04:43.755574,E
15:04:43.958936,U
15:04:43.958936,K
15:04:43.974754,E
15:04:44.186625,U
15:04:44.186625,K
15:04:44.186625,E
15:04:44.585141,DAO sent
15:04:44.612592,U
15:04:44.632510,K
15:04:44.632510,E
15:04:44.824420,U
15:04:44.825667,S
15:04:44.841066,U
15:04:44.841066,K
15:04:44.855325,E
15:04:45.025233,U
15:04:45.048413,S
15:04:45.052989,U
15:04:45.052989,K
15:04:45.068246,E
15:04:45.276356,U
15:04:45.276356,K
15:04:45.276356,E
15:04:45.474670,U
15:04:45.494917,S
15:04:45.494917,U
15:04:45.506758,K
15:04:45.506758,E
15:04:45.720382,U
15:04:45.720382,K
15:04:45.720382,E
15:04:45.933771,U
15:04:45.933771,K
15:04:45.957741,E
15:04:46.166676,U
15:04:46.166676,K
15:04:46.178413,E
15:04:46.391680,U
15:04:46.391680,K
15:04:46.391680,E
15:04:46.577125,U
15:04:46.587018,S
15:04:46.587018,U
15:04:46.605357,K
15:04:46.605357,E
15:04:46.795593,U
15:04:46.795593,S
15:04:46.811362,U
15:04:46.827548,K
15:04:46.827548,E
15:04:47.029938,U
15:04:47.029938,S
15:04:47.045339,U
15:04:47.045339,K
15:04:47.060988,E
15:04:47.237758,U
15:04:47.253918,S
15:04:47.269797,U
15:04:47.269797,K
15:04:47.285737,E
15:04:47.492639,U
15:04:47.493606,K
15:04:47.493606,E
15:04:47.691884,U
15:04:47.714292,K
15:04:47.714292,E
15:04:47.915019,U
15:04:47.937377,K
15:04:47.937377,E
15:04:48.148587,U
15:04:48.148587,K
15:04:48.162551,E
15:04:48.339176,DAO sent
15:04:48.340258,U
15:04:48.355384,S
15:04:48.371801,U
15:04:48.371801,K
15:04:48.388000,E
15:04:48.552215,U
15:04:48.568025,S
15:04:48.594479,U
15:04:48.594479,K
15:04:48.594479,E
15:04:48.776325,U
15:04:48.795812,S
15:04:48.795812,U
15:04:48.814472,K
15:04:48.814472,E
15:04:49.007619,U
15:04:49.007619,S
15:04:49.019745,U
15:04:49.038494,K
15:04:49.038494,E
15:04:49.248294,U
15:04:49.248294,K
15:04:49.264264,E
15:04:49.440731,U
15:04:49.457047,S
15:04:49.473152,U
15:04:49.473152,K
15:04:49.489122,E
15:04:49.552912,D
15:04:49.648357,Y
15:04:49.864599,*
15:04:49.880465,U
15:04:49.880465,K
15:04:49.896754,A
15:04:50.097237,R
15:04:50.097237,*
15:04:50.290564,U
15:04:50.290564,DAO sent
15:04:50.290564,S
15:04:50.307840,U
15:04:50.322662,K
15:04:50.322662,A
15:04:50.528195,R
15:04:50.529545,*
15:04:50.735585,U
15:04:50.749593,DAO sent
15:04:50.749593,S
15:04:50.765871,U
15:04:50.765871,K
15:04:50.781982,A
15:04:50.975788,DAO sent
15:04:50.975788,R
15:04:50.975788,*
15:04:50.975788,U
15:04:50.991872,K
15:04:50.991872,A
15:04:51.183457,U
15:04:51.194061,S
15:04:51.405903,R
15:04:51.405903,*
15:04:51.616679,U
15:04:51.616679,S
15:04:51.835314,U
15:04:51.851652,DAO sent
15:04:51.851652,S
15:04:51.869921,U
15:04:51.869921,K
15:04:51.886059,E
15:04:52.057475,U
15:04:52.065066,S
15:04:52.065066,U
15:04:52.081439,K
15:04:52.081439,E
15:04:52.296056,U
15:04:52.311623,K
15:04:52.311623,E
15:04:52.504553,U
15:04:52.504553,S
15:04:52.525072,U
15:04:52.540714,K
15:04:52.540714,E
15:04:52.732570,U
15:04:52.732570,S
15:04:52.748596,U
15:04:52.748596,K
15:04:52.750467,E
15:04:52.930558,U
15:04:52.946907,S
