Number of rows,Number of columns,Number of iterations
15,16,37279
15,16,33045
15,16,30891
15,16,25054
15,16,14719
15,16,28502
15,16,22758
15,16,29181
15,16,28814
15,16,28694
15,16,21610
15,16,22051
15,16,19552
15,16,18441
15,16,32449
15,16,8328
15,16,26964
15,16,26307
15,16,13595
15,16,18331
15,16,31825
15,16,26133
15,16,25826
15,16,24153
15,16,11944
15,16,29588
15,16,18602
15,16,25825
15,16,23170
15,16,10560
15,16,26513
15,16,30825
15,16,24174
15,16,25508
15,16,14779
15,16,34286
15,16,25108
15,16,32531
15,16,29690
15,16,35202
15,16,30001
15,16,33224
15,16,17821
15,16,29250
15,16,25103
15,16,15418
15,16,27609
15,16,21093
15,16,32369
15,16,22607
15,16,19818
15,16,15805
15,16,23963
15,16,19794
15,16,26094
15,16,36821
15,16,22664
15,16,32099
15,16,11705
15,16,25630
15,16,30891
15,16,15923
15,16,21432
15,16,30445
15,16,27299
15,16,17731
15,16,28086
15,16,25637
15,16,23438
15,16,24849
15,16,17354
15,16,19788
15,16,25756
15,16,25147
15,16,32226
15,16,27394
15,16,27719
15,16,18101
15,16,32266
15,16,14695
15,16,10925
15,16,18751
15,16,26688
15,16,22892
15,16,33178
15,16,23377
15,16,27095
15,16,28869
15,16,30665
15,16,28155
15,16,22941
15,16,20894
15,16,10454
15,16,22925
15,16,26380
15,17,28391
15,17,32280
15,17,34117
15,17,16194
15,17,28981
15,17,36977
15,17,34064
15,17,31955
15,17,35145
15,17,23511
15,17,33930
15,17,29163
15,17,27517
15,17,26412
15,17,23369
15,17,17538
15,17,20032
15,17,33520
15,17,32720
15,17,33542
15,17,12984
15,17,27040
15,17,29425
15,17,29106
15,17,15525
15,17,25795
15,17,31241
15,17,34925
15,17,33207
15,17,36507
15,17,24670
15,17,17502
15,17,36290
15,17,26525
15,17,39506
15,17,14303
15,17,29467
15,17,32234
15,17,34128
15,17,18286
15,17,25741
15,17,29210
15,17,11621
15,17,16873
15,17,38531
15,17,36826
15,17,34825
15,17,16639
15,17,35877
15,17,30467
15,17,31291
15,17,21970
15,17,17292
15,17,16078
15,17,27259
15,17,31752
15,17,24977
15,17,26561
15,17,31259
15,17,28445
15,17,29911
15,17,32051
15,17,32561
15,17,38781
15,17,12381
15,17,20755
15,17,35852
15,17,37378
15,17,40096
15,17,35127
15,17,25734
15,17,23569
15,17,21885
15,17,17681
15,17,25532
15,17,21306
15,17,23565
15,17,31817
15,17,37751
15,17,20379
15,17,20784
15,17,16001
15,17,35761
15,17,13470
15,17,25553
15,17,38122
15,17,28410
15,17,24875
15,17,22682
15,17,31734
15,17,26661
15,17,15935
15,17,33970
15,17,30595
15,17,26201
15,17,34956
15,17,18010
15,17,37680
15,17,37063
15,17,31437
15,18,43871
15,18,29020
15,18,25730
15,18,39269
15,18,14607
15,18,26053
15,18,18597
15,18,31123
15,18,26014
15,18,34249
15,18,37287
15,18,31425
15,18,41282
15,18,26804
15,18,19549
15,18,28294
15,18,21204
15,18,23414
15,18,39128
15,18,17245
15,18,24870
15,18,36550
15,18,14363
15,18,32364
15,18,22334
15,18,31878
15,18,9544
15,18,30646
15,18,20511
15,18,26979
15,18,12553
15,18,42307
15,18,14639
15,18,25935
15,18,19156
15,18,37449
15,18,24894
15,18,43451
15,18,26107
15,18,41508
15,18,29644
15,18,31112
15,18,42908
15,18,32334
15,18,30678
15,18,45080
15,18,34643
15,18,34920
15,18,30777
15,18,30643
15,18,24274
15,18,22504
15,18,42938
15,18,33126
15,18,33027
15,18,46287
15,18,28644
15,18,35990
15,18,18529
15,18,22684
15,18,27605
15,18,32631
15,18,30996
15,18,44419
15,18,19269
15,18,29583
15,18,20580
15,18,40756
15,18,38210
15,18,36076
15,18,33256
15,18,21597
15,18,37093
15,18,28018
15,18,29887
15,18,32453
15,18,25620
15,18,38121
15,18,50803
15,18,25087
15,18,23213
15,18,21854
15,18,31448
15,18,46596
15,18,29372
15,18,27206
15,18,19981
15,18,27823
15,18,16468
15,18,40834
15,18,23066
15,18,40220
15,18,32614
15,18,30162
15,18,28013
15,18,28696
15,18,9927
15,18,35440
15,18,40423
15,18,37849
15,19,41020
15,19,28032
15,19,28878
15,19,15518
15,19,13306
15,19,31001
15,19,31275
15,19,36214
15,19,29432
15,19,43685
15,19,31362
15,19,21994
15,19,19143
15,19,42797
15,19,52761
15,19,26147
15,19,20507
15,19,33927
15,19,42151
15,19,38051
15,19,23277
15,19,35196
15,19,46839
15,19,36772
15,19,22920
15,19,33899
15,19,53738
15,19,24345
15,19,49330
15,19,25471
15,19,39369
15,19,27207
15,19,54839
15,19,18020
15,19,33538
15,19,23279
15,19,23669
15,19,35275
15,19,20954
15,19,15658
15,19,34711
15,19,42527
15,19,48355
15,19,26387
15,19,31893
15,19,21256
15,19,30445
15,19,46947
15,19,56695
15,19,28316
15,19,42423
15,19,38898
15,19,45266
15,19,15016
15,19,49264
15,19,17358
15,19,30974
15,19,41414
15,19,44039
15,19,31694
15,19,38078
15,19,25671
15,19,11846
15,19,51924
15,19,16202
15,19,36864
15,19,24282
15,19,24995
15,19,13464
15,19,46737
15,19,33310
15,19,42121
15,19,42462
15,19,43250
15,19,45353
15,19,31657
15,19,31429
15,19,25301
15,19,31423
15,19,43267
15,19,32118
15,19,31342
15,19,45030
15,19,19360
15,19,34934
15,19,30452
15,19,14924
15,19,31153
15,19,23399
15,19,47674
15,19,38383
15,19,33911
15,19,33023
15,19,23139
15,19,45441
15,19,39747
15,19,28015
15,19,37527
15,19,19491
15,19,30802
15,20,43912
15,20,44448
15,20,26695
15,20,68743
15,20,41703
15,20,31883
15,20,27039
15,20,52261
15,20,28651
15,20,31555
15,20,20005
15,20,25599
15,20,50888
15,20,41013
15,20,18811
15,20,52127
15,20,50372
15,20,34299
15,20,45322
15,20,50373
15,20,26102
15,20,36489
15,20,36724
15,20,23091
15,20,41638
15,20,38661
15,20,38637
15,20,31869
15,20,19443
15,20,22372
15,20,48247
15,20,32998
15,20,40235
15,20,54857
15,20,39759
15,20,57430
15,20,39099
15,20,54641
15,20,54633
15,20,33244
15,20,24078
15,20,43187
15,20,18375
15,20,55203
15,20,46940
15,20,33381
15,20,47867
15,20,47907
15,20,25564
15,20,56961
15,20,47862
15,20,56849
15,20,25200
15,20,41429
15,20,20083
15,20,35611
15,20,46820
15,20,62029
15,20,18325
15,20,52075
15,20,60973
15,20,25995
15,20,27673
15,20,60164
15,20,53477
15,20,11481
15,20,45431
15,20,58408
15,20,44127
15,20,38582
15,20,56819
15,20,25142
15,20,41032
15,20,51203
15,20,30392
15,20,60144
15,20,61569
15,20,47301
15,20,23076
15,20,63388
15,20,55640
15,20,53481
15,20,34806
15,20,31680
15,20,38755
15,20,41732
15,20,47178
15,20,63689
15,20,36578
15,20,29644
15,20,22130
15,20,23766
15,20,20872
15,20,24887
15,20,34539
15,20,33193
15,20,36772
15,20,32648
15,20,47278
15,20,28291
16,1,1234
16,1,1395
16,1,1556
16,1,1539
16,1,1074
16,1,1263
16,1,1301
16,1,1138
16,1,1070
16,1,1017
16,1,832
16,1,1039
16,1,1308
16,1,856
16,1,1105
16,1,389
16,1,650
16,1,1155
16,1,1243
16,1,802
16,1,1219
16,1,1052
16,1,1108
16,1,1580
16,1,1280
16,1,1418
16,1,899
16,1,742
16,1,1165
16,1,1310
16,1,1098
16,1,667
16,1,1080
16,1,1332
16,1,857
16,1,664
16,1,1033
16,1,1252
16,1,986
16,1,1345
16,1,1134
16,1,1457
16,1,747
16,1,1327
16,1,1216
16,1,1002
16,1,1209
16,1,1009
16,1,1106
16,1,1239
16,1,1139
16,1,1260
16,1,792
16,1,1003
16,1,1401
16,1,1423
16,1,1374
16,1,1482
16,1,1263
16,1,1350
16,1,383
16,1,117
16,1,1358
16,1,1103
16,1,1010
16,1,1004
16,1,1337
16,1,1534
16,1,1494
16,1,411
16,1,1355
16,1,1552
16,1,1307
16,1,937
16,1,756
16,1,1345
16,1,902
16,1,1456
16,1,486
16,1,863
16,1,1105
16,1,736
16,1,1396
16,1,851
16,1,599
16,1,837
16,1,426
16,1,741
16,1,1022
16,1,485
16,1,1032
16,1,1370
16,1,725
16,1,1322
16,1,1258
16,1,1630
16,1,783
16,1,731
16,1,1316
16,1,496
16,2,3942
16,2,2833
16,2,3854
16,2,1133
16,2,3782
16,2,2909
16,2,2502
16,2,2277
16,2,4067
16,2,3692
16,2,4901
16,2,3355
16,2,3891
16,2,3141
16,2,4196
16,2,2684
16,2,4307
16,2,3300
16,2,3206
16,2,3281
16,2,4169
16,2,3292
16,2,2903
16,2,1828
16,2,2803
16,2,3206
16,2,2933
16,2,2885
16,2,4294
16,2,3878
16,2,4475
16,2,3170
16,2,3092
16,2,4144
16,2,3123
16,2,2765
16,2,2395
16,2,3950
16,2,2717
16,2,3189
16,2,1136
16,2,4666
16,2,4711
16,2,2589
16,2,3714
16,2,3422
16,2,3394
16,2,3967
16,2,2425
16,2,1313
16,2,4006
16,2,1706
16,2,3218
16,2,4096
16,2,2870
16,2,3030
16,2,3167
16,2,4274
16,2,2555
16,2,4414
16,2,2204
16,2,1690
16,2,1493
16,2,3589
16,2,3699
16,2,4097
16,2,2470
16,2,2439
16,2,3897
16,2,1220
16,2,4216
16,2,4385
16,2,1153
16,2,3124
16,2,3239
16,2,1800
16,2,2515
16,2,3091
16,2,1536
16,2,3764
16,2,2729
16,2,4527
16,2,3968
16,2,3728
16,2,3589
16,2,3146
16,2,3565
16,2,1235
16,2,3255
16,2,2822
16,2,3401
16,2,1845
16,2,4087
16,2,3884
16,2,2707
16,2,4069
16,2,1198
16,2,1308
16,2,3411
16,2,2503
16,3,4545
16,3,6909
16,3,2536
16,3,3569
16,3,7040
16,3,4680
16,3,2126
16,3,8215
16,3,2879
16,3,2011
16,3,1854
16,3,6614
16,3,3397
16,3,1836
16,3,6097
16,3,1548
16,3,3638
16,3,6225
16,3,3584
16,3,3997
16,3,6480
16,3,6163
16,3,4328
16,3,1025
16,3,1237
16,3,5640
16,3,4884
16,3,3714
16,3,5990
16,3,5838
16,3,7169
16,3,6418
16,3,3833
16,3,5969
16,3,3854
16,3,4642
16,3,6379
16,3,7187
16,3,3558
16,3,3494
16,3,7167
16,3,4351
16,3,3293
16,3,6165
16,3,5357
16,3,3934
16,3,4104
16,3,6914
16,3,6334
16,3,4684
16,3,1049
16,3,4039
16,3,6105
16,3,5798
16,3,1780
16,3,5439
16,3,6431
16,3,6111
16,3,7174
16,3,5401
16,3,5669
16,3,2018
16,3,3196
16,3,1401
16,3,6695
16,3,2157
16,3,6143
16,3,3189
16,3,7063
16,3,5051
16,3,5349
16,3,6249
16,3,1921
16,3,6157
16,3,5416
16,3,2128
16,3,5847
16,3,5599
16,3,6300
16,3,4821
16,3,6672
16,3,5652
16,3,7450
16,3,3386
16,3,7729
16,3,2812
16,3,6818
16,3,3901
16,3,5600
16,3,4839
16,3,6151
16,3,3475
16,3,5275
16,3,5324
16,3,6491
16,3,5498
16,3,6716
16,3,1726
16,3,4634
16,3,6745
16,4,5611
16,4,3437
16,4,9956
16,4,4501
16,4,8644
16,4,8723
16,4,2535
16,4,9821
16,4,6947
16,4,8703
16,4,7016
16,4,6742
16,4,8038
16,4,4127
16,4,10566
16,4,2613
16,4,5999
16,4,9926
16,4,6832
16,4,8627
16,4,8308
16,4,5931
16,4,2075
16,4,8303
16,4,10048
16,4,8325
16,4,9488
16,4,6094
16,4,8310
16,4,8751
16,4,8963
16,4,8398
16,4,8286
16,4,9579
16,4,8723
16,4,8749
16,4,8707
16,4,5676
16,4,8298
16,4,3927
16,4,6590
16,4,10840
16,4,10122
16,4,3832
16,4,10081
16,4,5978
16,4,7878
16,4,5062
16,4,11012
16,4,6900
16,4,7978
16,4,8768
16,4,7933
16,4,8379
16,4,6699
16,4,7450
16,4,5008
16,4,4790
16,4,7832
16,4,7285
16,4,8615
16,4,3854
16,4,7795
16,4,9380
16,4,2843
16,4,2504
16,4,8042
16,4,6581
16,4,8377
16,4,3498
16,4,6965
16,4,7546
16,4,6827
16,4,8800
16,4,4767
16,4,9055
16,4,9178
16,4,3748
16,4,10066
16,4,3868
16,4,3752
16,4,8604
16,4,7546
16,4,3602
16,4,6843
16,4,7768
16,4,6367
16,4,9320
16,4,6869
16,4,9273
16,4,6854
16,4,7647
16,4,9549
16,4,9261
16,4,4038
16,4,9903
16,4,7575
16,4,9304
16,4,4454
16,4,8189
16,5,1337
16,5,11115
16,5,12092
16,5,9721
16,5,8412
16,5,9708
16,5,11286
16,5,6406
16,5,2891
16,5,9936
16,5,9051
16,5,10032
16,5,11184
16,5,8043
16,5,6531
16,5,13056
16,5,11448
16,5,10656
16,5,10270
16,5,9140
16,5,10599
16,5,9389
16,5,10863
16,5,12925
16,5,10183
16,5,7160
16,5,7740
16,5,9357
16,5,2086
16,5,13353
16,5,10149
16,5,7518
16,5,5352
16,5,11969
16,5,11242
16,5,10372
16,5,2290
16,5,3267
16,5,11401
16,5,11001
16,5,4543
16,5,5453
16,5,4939
16,5,10677
16,5,3333
16,5,7306
16,5,2611
16,5,11707
16,5,9265
16,5,9209
16,5,9256
16,5,6663
16,5,11202
16,5,10524
16,5,8839
16,5,8583
16,5,8835
16,5,11743
16,5,8964
16,5,10433
16,5,10749
16,5,12114
16,5,8286
16,5,11339
16,5,10873
16,5,1863
16,5,4943
16,5,11182
16,5,6997
16,5,7630
16,5,8782
16,5,11795
16,5,5690
16,5,13765
16,5,9820
16,5,12801
16,5,7588
16,5,9659
16,5,9955
16,5,8135
16,5,1398
16,5,3939
16,5,10042
16,5,9743
16,5,11945
16,5,7604
16,5,12275
16,5,9682
16,5,9489
16,5,2416
16,5,9580
16,5,10498
16,5,10499
16,5,12372
16,5,3450
16,5,4827
16,5,11369
16,5,5890
16,5,6158
16,5,11802
16,6,5328
16,6,13308
16,6,13843
16,6,10173
16,6,12538
16,6,13326
16,6,13109
16,6,4822
16,6,11263
16,6,8077
16,6,3082
16,6,3318
16,6,6912
16,6,11738
16,6,11782
16,6,13301
16,6,5289
16,6,6055
16,6,13336
16,6,4102
16,6,10563
16,6,5695
16,6,15526
16,6,11116
16,6,10753
16,6,10418
16,6,4276
16,6,13131
16,6,7331
16,6,13976
16,6,13743
16,6,13362
16,6,3630
16,6,8315
16,6,11292
16,6,2080
16,6,9923
16,6,8998
16,6,12695
16,6,4133
16,6,12267
16,6,10160
16,6,10397
16,6,11173
16,6,12838
16,6,11532
16,6,4274
16,6,8654
16,6,11402
16,6,9307
16,6,7858
16,6,11946
16,6,8854
16,6,4451
16,6,9014
16,6,11713
16,6,15826
16,6,3962
16,6,15610
16,6,12914
16,6,10258
16,6,10308
16,6,12031
16,6,9705
16,6,5800
16,6,14090
16,6,13746
16,6,11822
16,6,5918
16,6,7885
16,6,7989
16,6,6871
16,6,7256
16,6,9481
16,6,10788
16,6,9683
16,6,10299
16,6,3240
16,6,8000
16,6,7199
16,6,11372
16,6,9563
16,6,6051
16,6,8561
16,6,5407
16,6,11643
16,6,10984
16,6,14340
16,6,4044
16,6,12548
16,6,12742
16,6,13374
16,6,12813
16,6,4997
16,6,7802
16,6,11600
16,6,13553
16,6,12499
16,6,7801
16,6,12153
16,7,11805
16,7,14761
16,7,17012
16,7,3219
16,7,14987
16,7,14347
16,7,9519
16,7,16148
16,7,13053
16,7,17754
16,7,12898
16,7,13903
16,7,4464
16,7,15967
16,7,8757
16,7,15991
16,7,10918
16,7,5569
16,7,13994
16,7,10043
16,7,12456
16,7,7812
16,7,11971
16,7,18968
16,7,4128
16,7,3172
16,7,5645
16,7,4374
16,7,15946
16,7,16081
16,7,15657
16,7,16162
16,7,15445
16,7,15288
16,7,4269
16,7,10973
16,7,13373
16,7,7805
16,7,5814
16,7,4687
16,7,13606
16,7,14078
16,7,14075
16,7,9886
16,7,13857
16,7,4073
16,7,14656
16,7,3232
16,7,11165
16,7,2954
16,7,12014
16,7,14323
16,7,14445
16,7,13988
16,7,16059
16,7,10790
16,7,15641
16,7,11781
16,7,14945
16,7,2188
16,7,4316
16,7,9110
16,7,7569
16,7,6177
16,7,3047
16,7,12826
16,7,14930
16,7,4540
16,7,17358
16,7,12990
16,7,11065
16,7,14693
16,7,16917
16,7,15727
16,7,14317
16,7,5430
16,7,15624
16,7,10113
16,7,14660
16,7,7332
16,7,11363
16,7,15124
16,7,4912
16,7,13588
16,7,13953
16,7,6405
16,7,16460
16,7,5030
16,7,13965
16,7,11383
16,7,11155
16,7,4073
16,7,5380
16,7,12232
16,7,16585
16,7,4002
16,7,9696
16,7,3505
16,7,18306
16,7,6665
16,8,14104
16,8,8775
16,8,4213
16,8,13373
16,8,16424
16,8,10193
16,8,12679
16,8,18309
16,8,3797
16,8,9038
16,8,7269
16,8,5627
16,8,10309
16,8,9835
16,8,4560
16,8,20652
16,8,16707
16,8,16642
16,8,9041
16,8,5867
16,8,8579
16,8,8934
16,8,11677
16,8,6107
16,8,5279
16,8,13793
16,8,11446
16,8,14816
16,8,8014
16,8,5696
16,8,11814
16,8,5850
16,8,4700
16,8,15378
16,8,17690
16,8,15631
16,8,14104
16,8,15314
16,8,12361
16,8,19193
16,8,18582
16,8,18267
16,8,16083
16,8,20579
16,8,14875
16,8,8416
16,8,18856
16,8,17947
16,8,9153
16,8,16086
16,8,4980
16,8,16730
16,8,3187
16,8,6778
16,8,4558
16,8,6416
16,8,6663
16,8,17796
16,8,4000
16,8,16420
16,8,18599
16,8,15734
16,8,6003
16,8,10712
16,8,13137
16,8,17798
16,8,14687
16,8,15958
16,8,8667
16,8,3507
16,8,8168
16,8,4346
16,8,17954
16,8,5756
16,8,6490
16,8,4404
16,8,4413
16,8,18728
16,8,13462
16,8,13482
16,8,13747
16,8,16261
16,8,4704
16,8,9366
16,8,5088
16,8,17583
16,8,3726
16,8,17601
16,8,11315
16,8,4820
16,8,5672
16,8,8634
16,8,12336
16,8,11792
16,8,20457
16,8,16823
16,8,11511
16,8,5349
16,8,11820
16,8,8749
16,9,13312
16,9,17594
16,9,22564
16,9,15556
16,9,16767
16,9,15220
16,9,6233
16,9,7320
16,9,20532
16,9,18402
16,9,17239
16,9,11460
16,9,10502
16,9,10374
16,9,22709
16,9,10608
16,9,17791
16,9,6062
16,9,6865
16,9,15767
16,9,16978
16,9,17974
16,9,20365
16,9,9593
16,9,18430
16,9,5841
16,9,12025
16,9,9606
16,9,5497
16,9,14598
16,9,8530
16,9,7167
16,9,13371
16,9,16361
16,9,7381
16,9,19572
16,9,19128
16,9,14840
16,9,16919
16,9,16420
16,9,16026
16,9,19732
16,9,5255
16,9,7523
16,9,15593
16,9,15879
16,9,15214
16,9,14396
16,9,15683
16,9,11953
16,9,8853
16,9,13191
16,9,19764
16,9,22430
16,9,14642
16,9,15258
16,9,10011
16,9,18480
16,9,13481
16,9,15907
16,9,14406
16,9,18777
16,9,17239
16,9,16459
16,9,5270
16,9,9227
16,9,5777
16,9,7314
16,9,22636
16,9,14192
16,9,14754
16,9,18800
16,9,7153
16,9,17793
16,9,7642
16,9,15590
16,9,6983
16,9,12064
16,9,10046
16,9,15775
16,9,6490
16,9,19631
16,9,14542
16,9,5797
16,9,16515
16,9,19940
16,9,12577
16,9,7648
16,9,9428
16,9,21123
16,9,15580
16,9,16454
16,9,13040
16,9,11215
16,9,10159
16,9,17479
16,9,12620
16,9,18090
16,9,17887
16,9,17170
16,10,18663
16,10,22206
16,10,20820
16,10,19540
16,10,17188
16,10,16938
16,10,19102
16,10,21698
16,10,9743
16,10,15313
16,10,14251
16,10,15031
16,10,16841
16,10,15736
16,10,17671
16,10,9509
16,10,15248
16,10,18518
16,10,8978
16,10,7269
16,10,6415
16,10,10304
16,10,18431
16,10,20772
16,10,18028
16,10,19021
16,10,9601
16,10,9753
16,10,8681
16,10,22854
16,10,15966
16,10,14283
16,10,11902
16,10,16178
16,10,10290
16,10,18035
16,10,6630
16,10,20350
16,10,10971
16,10,19072
16,10,14869
16,10,9766
16,10,22189
16,10,23773
16,10,22295
16,10,20011
16,10,15698
16,10,19900
16,10,10254
16,10,10106
16,10,25533
16,10,13020
16,10,22244
16,10,23853
16,10,10442
16,10,6865
16,10,9139
16,10,20563
16,10,19169
16,10,13254
16,10,18994
16,10,7995
16,10,19896
16,10,13526
16,10,11824
16,10,5600
16,10,19001
16,10,18959
16,10,6975
16,10,12700
16,10,10186
16,10,22671
16,10,7902
16,10,7763
16,10,8430
16,10,20533
16,10,19851
16,10,19063
16,10,26317
16,10,14753
16,10,18146
16,10,21586
16,10,7914
16,10,15256
16,10,21939
16,10,12599
16,10,16978
16,10,24514
16,10,18463
16,10,13735
16,10,8883
16,10,18750
16,10,15442
16,10,23472
16,10,4672
16,10,17805
16,10,14533
16,10,12034
16,10,20426
16,10,10231
16,11,24647
16,11,19290
16,11,15019
16,11,10900
16,11,12563
16,11,13236
16,11,18257
16,11,21166
16,11,16579
16,11,27286
16,11,22183
16,11,17267
16,11,15504
16,11,12663
16,11,16741
16,11,15764
16,11,15847
16,11,12545
16,11,21268
16,11,7733
16,11,15564
16,11,8230
16,11,11504
16,11,15246
16,11,15544
16,11,18584
16,11,15137
16,11,14430
16,11,22909
16,11,19851
16,11,8807
16,11,7995
16,11,12409
16,11,16681
16,11,22515
16,11,20442
16,11,24559
16,11,8007
16,11,19406
16,11,20928
16,11,5562
16,11,10408
16,11,24214
16,11,22633
16,11,17671
16,11,11629
16,11,25282
16,11,18790
16,11,19335
16,11,18061
16,11,10217
16,11,16616
16,11,24735
16,11,16540
16,11,14379
16,11,20373
16,11,10812
16,11,24817
16,11,15556
16,11,12048
16,11,15377
16,11,19451
16,11,26475
16,11,18465
16,11,13937
16,11,16059
16,11,21687
16,11,7467
16,11,27476
16,11,18888
16,11,16428
16,11,11872
16,11,22285
16,11,22706
16,11,11774
16,11,19757
16,11,13411
16,11,13150
16,11,18188
16,11,17198
16,11,23787
16,11,23614
16,11,22841
16,11,24833
16,11,9694
16,11,18069
16,11,7734
16,11,13625
16,11,21043
16,11,26243
16,11,16662
16,11,21868
16,11,13123
16,11,18867
16,11,18288
16,11,20980
16,11,12973
16,11,21029
16,11,25298
16,11,13838
16,12,19356
16,12,25568
16,12,19200
16,12,28730
16,12,23472
16,12,19104
16,12,20810
16,12,30260
16,12,21284
16,12,25480
16,12,15208
16,12,19777
16,12,28187
16,12,12595
16,12,19903
16,12,10956
16,12,13872
16,12,16567
16,12,26696
16,12,26376
16,12,13471
16,12,18036
16,12,13848
16,12,7788
16,12,21232
16,12,15718
16,12,17571
16,12,8278
16,12,16474
16,12,23056
16,12,21190
16,12,12101
16,12,9285
16,12,22688
16,12,24777
16,12,10300
16,12,17149
16,12,5259
16,12,18617
16,12,18867
16,12,20056
16,12,24935
16,12,10806
16,12,13922
16,12,26931
16,12,22259
16,12,16155
16,12,19900
16,12,15276
16,12,12387
16,12,18139
16,12,16763
16,12,12806
16,12,24239
16,12,15969
16,12,14418
16,12,22107
16,12,14432
16,12,23875
16,12,21721
16,12,19639
16,12,26977
16,12,12485
16,12,13891
16,12,28443
16,12,25570
16,12,16046
16,12,10855
16,12,18951
16,12,17492
16,12,17644
16,12,12569
16,12,12917
16,12,26722
16,12,26659
16,12,10146
16,12,11293
16,12,14717
16,12,14612
16,12,27566
16,12,10695
16,12,24011
16,12,19679
16,12,18686
16,12,23924
16,12,15557
16,12,7680
16,12,16963
16,12,19219
16,12,15847
16,12,19046
16,12,25436
16,12,17718
16,12,15112
16,12,16499
16,12,16959
16,12,27222
16,12,10123
16,12,23436
16,12,27859
16,13,20576
16,13,17893
16,13,24052
16,13,17748
16,13,14754
16,13,23362
16,13,10665
16,13,18653
16,13,28175
16,13,19469
16,13,9289
16,13,14147
16,13,13018
16,13,28250
16,13,18082
16,13,14844
16,13,13781
16,13,11542
16,13,14887
16,13,19187
16,13,16922
16,13,16832
16,13,19842
16,13,25623
16,13,24051
16,13,18865
16,13,17419
16,13,18171
16,13,16978
16,13,22884
16,13,14814
16,13,18443
16,13,16132
16,13,26814
16,13,26492
16,13,16568
16,13,26238
16,13,30404
16,13,31953
16,13,20441
16,13,15120
16,13,26496
16,13,11564
16,13,28187
16,13,10764
16,13,11893
16,13,7623
16,13,19909
16,13,16312
16,13,16316
16,13,20184
16,13,11488
16,13,11102
16,13,7866
16,13,30791
16,13,16720
16,13,14767
16,13,12160
16,13,11388
16,13,20120
16,13,15562
16,13,22096
16,13,9230
16,13,25734
16,13,14875
16,13,17320
16,13,13926
16,13,11618
16,13,18561
16,13,27302
16,13,15851
16,13,9987
16,13,10458
16,13,19521
16,13,20546
16,13,12599
16,13,25218
16,13,20409
16,13,19874
16,13,19106
16,13,27747
16,13,28926
16,13,19473
16,13,26520
16,13,20186
16,13,22215
16,13,28166
16,13,21729
16,13,16201
16,13,28002
16,13,18902
16,13,19310
16,13,19181
16,13,20479
16,13,20677
16,13,9636
16,13,16250
16,13,22215
16,13,18894
16,13,12971
16,14,25351
16,14,19925
16,14,14277
16,14,20779
16,14,21144
16,14,23361
16,14,28214
16,14,12895
16,14,12750
16,14,29834
16,14,22881
16,14,27152
16,14,21726
16,14,27346
16,14,27230
16,14,9345
16,14,18328
16,14,22874
16,14,23714
16,14,29392
16,14,24010
16,14,12704
16,14,24348
16,14,20230
16,14,22927
16,14,23364
16,14,25920
16,14,30863
16,14,18526
16,14,32526
16,14,23636
16,14,28709
16,14,25441
16,14,12171
16,14,20640
16,14,21416
16,14,30214
16,14,27593
16,14,21800
16,14,13817
16,14,19137
16,14,24207
16,14,13902
16,14,22123
16,14,18348
16,14,18976
16,14,28505
16,14,23235
16,14,22691
16,14,12942
16,14,19395
16,14,15342
16,14,22247
16,14,35843
16,14,25498
16,14,22991
16,14,27541
16,14,11653
16,14,13059
16,14,19386
16,14,26294
16,14,23400
16,14,22359
16,14,28615
16,14,26658
16,14,23649
16,14,32000
16,14,23885
16,14,28111
16,14,27216
16,14,17938
16,14,23959
16,14,30462
16,14,14432
16,14,15290
16,14,27037
16,14,22965
16,14,24297
16,14,19634
16,14,28202
16,14,26543
16,14,15447
16,14,15641
16,14,9732
16,14,16423
16,14,15355
16,14,22338
16,14,32741
16,14,18707
16,14,30178
16,14,16987
16,14,23647
16,14,18134
16,14,20625
16,14,13525
16,14,16759
16,14,20696
16,14,24239
16,14,26918
16,14,14979
16,15,33839
16,15,19487
16,15,21157
16,15,22894
16,15,12163
16,15,10730
16,15,14399
16,15,17753
16,15,33999
16,15,16762
16,15,18666
16,15,27292
16,15,25622
16,15,27562
16,15,14923
16,15,16058
16,15,22124
16,15,32232
16,15,21801
16,15,10574
16,15,21503
16,15,29522
16,15,31424
16,15,16227
16,15,31609
16,15,25538
16,15,22481
16,15,26048
16,15,16049
16,15,26354
16,15,29473
16,15,37529
16,15,20703
16,15,27384
16,15,19466
16,15,35615
16,15,23169
16,15,34706
16,15,26329
16,15,29712
16,15,30026
16,15,21466
16,15,10895
16,15,16964
16,15,29777
16,15,33395
16,15,27327
16,15,31943
16,15,11328
16,15,20181
16,15,11548
16,15,23777
16,15,23342
16,15,26120
16,15,23097
16,15,24879
16,15,12790
16,15,29151
16,15,20329
16,15,19438
16,15,33825
16,15,16376
16,15,22496
16,15,13798
16,15,22540
16,15,27319
16,15,34257
16,15,30332
16,15,24668
16,15,25534
16,15,22813
16,15,27939
16,15,34873
16,15,20457
16,15,25528
16,15,23901
16,15,32263
16,15,10965
16,15,26882
16,15,16990
16,15,24836
16,15,23682
16,15,23679
16,15,18764
16,15,26250
16,15,25703
16,15,34867
16,15,27079
16,15,15332
16,15,21309
16,15,26194
16,15,28923
16,15,29157
16,15,20392
16,15,33620
16,15,17699
16,15,23707
16,15,25603
16,15,30772
16,15,26616
16,16,18357
16,16,28946
16,16,14941
16,16,27236
16,16,35416
16,16,27939
